X,Y,storeNumber,storeType,address,city,state,zip,phone,playplace,driveThru,archCard,freeWifi,storeUrl
-88.748542,39.047598,11902,FREESTANDING,1010 S MAIN,ALTAMONT,IL,62411,(618)483-5354,N,Y,Y,Y,http://www.mcillinois.com/11902
-89.080421,39.390485999999996,7087,FREESTANDING,1 S POPLAR,PANA,IL,62557-1401,(217)562-5087,N,Y,Y,Y,http://www.mcillinois.com/7087
-89.298746,39.552919,4380,FREESTANDING,401 SPRESSOR,TAYLORVILLE,IL,62568,(217)824-4976,N,Y,Y,Y,http://www.mcillinois.com/4380
-89.099738,38.977838,5199,FREESTANDING,820 VETERANS AVE,VANDALIA,IL,62471-3301,(618)283-2711,Y,Y,Y,Y,http://www.mcillinois.com/5199
-90.057663,38.901001,3926,FREESTANDING,#2 PLAZA DRIVE,BETHALTO,IL,62010,(618)377-2216,N,Y,Y,Y,http://www.mcillinois.com/3926
-89.906081,38.731879,7249,FREESTANDING,103 MCDONALD'S LANE,TROY,IL,62294-1375,(618)667-6252,Y,Y,Y,Y,http://www.mcillinois.com/7249
-90.071674,38.749863,11279,FREESTANDING,#2 ENGINEER ROAD,PONTOON BEACH,IL,62040,(618)797-7924,Y,Y,Y,Y,http://www.mcillinois.com/11279
-89.985562,38.657827000000005,17960,FREESTANDING,848 SOUTH MORRISON,COLLINSVILLE,IL,62234,(618)346-6994,Y,Y,Y,Y,http://www.mcillinois.com/17960
-89.955191,38.592985,14324,FREESTANDING,1610 W HWY 50,O'FALLON,IL,62269,(618)624-3648,Y,Y,Y,Y,http://www.mcillinois.com/14324
-89.976936,38.691357,4338,FREESTANDING,503 BELT LINE RD,COLLINSVILLE,IL,62234-4411,(618)345-7773,N,Y,Y,Y,http://www.mcillinois.com/4338
-89.950714,38.793083,2519,FREESTANDING,1704 TROY ROAD,EDWARDSVILLE,IL,62025-2537,(618)656-1220,Y,Y,Y,Y,http://www.mcillinois.com/2519
-90.011198,38.679085,17911,FREESTANDING,520 RAMADA BLVD,COLLINSVILLE,IL,62234,(618)345-4131,Y,Y,Y,Y,http://www.mcillinois.com/17911
-89.390148,38.878562,6418,FREESTANDING,"1600 SOUTH STREET,ROUTE 127",GREENVILLE,IL,62246-9516,(618)664-0302,N,Y,Y,Y,http://www.mcillinois.com/6418
-90.121434,38.723599,933,FREESTANDING,1515 JOHNSON ROAD,GRANITE CITY,IL,62040-3831,(618)876-0741,N,Y,Y,Y,http://www.mcillinois.com/933
-89.52646,38.620013,31594,GAS STATION,681 N. 12TH STREET,BREESE,IL,62230,(618)526-8243,N,Y,Y,Y,http://www.mcillinois.com/31594
-90.190229,38.946903999999996,21353,FREESTANDING,5511 GODFREY RD,GODFREY,IL,62035,(618)466-5810,Y,Y,Y,Y,http://www.mcillinois.com/21353
-89.98041500000001,38.787804,23755,GAS STATION,6091 CENTER GROVE ROAD,EDWARDSVILLE,IL,62025,(618)659-3532,N,Y,Y,Y,http://www.mcillinois.com/23755
-89.909183,38.584563,32216,FREESTANDING,109 EAST HIGHWAY 50,O'FALLON,IL,62269,(618)632-8358,N,Y,Y,Y,http://www.mcillinois.com/32216
-89.984255,38.591174,1771,FREESTANDING,6300 N ILLINOIS ST,FAIRVIEW HEIGHTS,IL,62208-2719,(618)632-2046,N,Y,Y,Y,http://www.mcillinois.com/1771
-90.17432600000001,38.889219,25124,FREESTANDING,717 E BROADWAY,ALTON,IL,62002,(618)465-7326,N,Y,Y,Y,http://www.mcillinois.com/25124
-89.680916,38.754059000000005,4649,FREESTANDING,105 SUPPINGER RD,HIGHLAND,IL,62249-1114,(618)654-8112,N,Y,Y,Y,http://www.mcillinois.com/4649
-89.80837199999999,38.596908,19630,FREESTANDING,713 S MADISON,LEBANON,IL,62254,(618)537-9806,Y,Y,Y,Y,http://www.mcillinois.com/19630
-90.07749,38.864878000000004,31145,FREESTANDING,1156 VAUGHN RD,WOOD RIVER,IL,62095,(618)258-9147,N,Y,Y,Y,http://www.mcillinois.com/31145
-89.669117,39.178494,4805,FREESTANDING,2 OHREN DR,LITCHFIELD,IL,62056,(217)324-6144,Y,Y,Y,Y,http://www.mcillinois.com/4805
-90.151543,38.91618,1340,FREESTANDING,2400 HOMER ADAMS PKY,ALTON,IL,62002-5614,(618)465-8911,N,Y,Y,Y,http://www.mcillinois.com/1340
-89.929956,38.569976000000004,31769,GAS STATION,1153 N GREEN MOUNT RD,BELLEVILLE,IL,62221,(618)628-8375,N,Y,Y,Y,http://www.mcillinois.com/31769
-90.120674,38.882791,11454,FREESTANDING,102 NIAGARA AVE,EAST ALTON,IL,62024,(618)259-1075,Y,Y,Y,Y,http://www.mcillinois.com/11454
-89.493821,39.154069,10672,FREESTANDING,728 W. MAIN STREET,HILLSBORO,IL,62049-1734,(217)532-3961,N,Y,Y,Y,http://www.mcillinois.com/10672
-89.72118499999999,38.534848,24837,FREESTANDING,727 W HANOVER,NEW BADEN,IL,62265,(618)588-2324,N,Y,Y,Y,http://www.mcillinois.com/24837
-90.280827,38.767875,12343,FREESTANDING,10873 W FLORISSANT AVE,FERGUSON,MO,63136,(314)521-2272,N,Y,Y,Y,http://www.mcmissouri.com/12343
-90.296881,38.810829,13702,FREESTANDING,3165 N HWY 67,FLORISSANT,MO,63033,(314)837-0905,Y,Y,Y,Y,http://www.mcmissouri.com/13702
-90.335791,38.773857,15889,FREESTANDING,8700 PERSHALL RD,HAZELWOOD,MO,63042,(314)522-1070,Y,Y,Y,Y,http://www.mcmissouri.com/15889
-90.22069499999999,38.772799,31595,FREESTANDING,11111 BELLEFONTAINE RD,SPANISH LAKE,MO,63138,(314)741-7552,N,Y,Y,Y,http://www.mcmissouri.com/31595
-90.27849300000001,38.73552,811,FREESTANDING,9131 W FLORISSANT,FERGUSON,MO,63136,(314)524-4366,N,Y,Y,Y,http://www.mcmissouri.com/811
-90.349027,38.8125,6594,FREESTANDING,1090 SHACKLEFORD,FLORISSANT,MO,63031-4367,(314)831-9280,Y,Y,Y,Y,http://www.mcmissouri.com/6594
-90.378734,38.783662,20318,FREESTANDING,6270 HOWDERSHELL RD,HAZELWOOD,MO,63042,(314)731-5596,N,Y,Y,Y,http://www.mcmissouri.com/20318
-90.31912700000001,39.110448,5881,FREESTANDING,911 SOUTH STATE ST,JERSEYVILLE,IL,62052,(618)498-9526,N,Y,Y,Y,http://www.mcillinois.com/5881
-90.231888,38.796378999999995,2050,FREESTANDING,6863 PARKER RD,FLORISSANT,MO,63033-5312,(314)355-1268,N,Y,Y,Y,http://www.mcmissouri.com/2050
-90.354951,38.783390999999995,429,FREESTANDING,7300 N LINDBERGH,HAZELWOOD,MO,63042-2033,(314)921-8448,Y,Y,Y,Y,http://www.mcmissouri.com/429
-90.291318,38.702238,7236,FREESTANDING,3860 LUCAS & HUNT,NORTHWOODS,MO,63121,(314)381-3295,N,Y,Y,Y,http://www.mcmissouri.com/7236
-90.30448,38.723333000000004,14822,GAS STATION,1790 S FLORISSANT,COOL VALLEY,MO,63121,(314)521-1062,N,Y,Y,Y,http://www.mcmissouri.com/14822
-90.335059,38.800558,32731,FREESTANDING,15 FLORISSANT OAKS,FLORISSANT,MO,63031,(314)838-7490,N,Y,Y,Y,http://www.mcmissouri.com/32731
-90.243899,38.727672999999996,31736,FREESTANDING,8983 JENNINGS STATION ROAD,JENNINGS,MO,63136,(314)867-2886,N,Y,Y,Y,http://www.mcmissouri.com/31736
-90.14552900000001,38.700857,8042,FREESTANDING,2045 MADISON,GRANITE CITY,IL,62040-4618,(618)876-9120,N,Y,Y,Y,http://www.mcillinois.com/8042
-90.70025,38.822015,19987,FREESTANDING,1001 N MAIN ST,O'FALLON,MO,63366,(636)978-3649,N,Y,Y,Y,http://www.mcmissouri.com/19987
-90.563393,38.791717999999996,2754,FREESTANDING,3883 VETERANS MEMORIAL PKY,ST. PETERS,MO,63376,(636)928-1085,Y,Y,Y,Y,http://www.mcmissouri.com/2754
-90.530086,38.779086,19134,FREESTANDING,1890 ZUMBEHL RD,ST. CHARLES,MO,63303,(636)947-0951,Y,Y,Y,Y,http://www.mcmissouri.com/19134
-90.699228,38.801728999999995,4840,FREESTANDING,101 MCDONALD LANE,O'FALLON,MO,63366-3013,(636)240-8600,Y,Y,Y,Y,http://www.mcmissouri.com/4840
-90.971402,38.987524,11421,FREESTANDING,199 E HWY 47,TROY,MO,63379,(636)462-5710,Y,Y,Y,Y,http://www.mcmissouri.com/11421
-90.60589399999999,38.790996,19507,FREESTANDING,199 SPENCER RD,ST. PETERS,MO,63376,(636)477-8220,N,Y,Y,Y,http://www.mcmissouri.com/19507
-90.513725,38.788208000000004,5286,FREESTANDING,740 S. DUCHESNE,ST. CHARLES,MO,63301,(636)946-3097,Y,Y,Y,Y,http://www.mcmissouri.com/5286
-90.782521,38.76891,31370,FREESTANDING,885 ROBERT RAYMOND DR,LAKE ST. LOUIS,MO,63367,(636)561-2808,N,Y,Y,Y,http://www.mcmissouri.com/31370
-90.513951,38.819365999999995,23812,FREESTANDING,3701 ELM ST,ST. CHARLES,MO,63301,(636)443-0554,N,Y,Y,Y,http://www.mcmissouri.com/23812
-90.430077,38.757378,1530,FREESTANDING,12499 NATURAL BRIDGE RD,BRIDGETON,MO,63044-2022,(314)739-1232,N,Y,Y,Y,http://www.mcmissouri.com/1530
-90.86511,38.809979999999996,4683,FREESTANDING,766 W PEARCE,WENTZVILLE,MO,63385,(636)332-8800,N,Y,Y,Y,http://www.mcmissouri.com/4683
-90.769805,38.805184000000004,31386,GAS STATION,2144 WEST TERRA LANE,O'FALLON,MO,63385,(636)332-2276,N,Y,Y,Y,http://www.mcmissouri.com/31386
-90.700872,38.759045,19156,FREESTANDING,2915 HWY K,O'FALLON,MO,63366,(636)978-3155,Y,Y,Y,Y,http://www.mcmissouri.com/19156
-90.45487299999999,38.761888,26172,GAS STATION,3296 RIDER TRL S,EARTH CITY,MO,63045,(314)739-6016,N,Y,Y,Y,http://www.mcmissouri.com/26172
-90.578537,38.746497999999995,5690,FREESTANDING,24 HARVESTER SQUARE,ST. CHARLES,MO,63303,(636)441-6820,Y,Y,Y,Y,http://www.mcmissouri.com/5690
-90.623272,38.794385999999996,11577,FREESTANDING,299 MID RIVERS MALL DR,ST. PETERS,MO,63376,(636)970-2675,Y,Y,Y,Y,http://www.mcmissouri.com/11577
-90.661621,38.787562,17633,FREESTANDING,7890 MEXICO RD,ST. PETERS,MO,63376,(636)397-5510,Y,Y,Y,Y,http://www.mcmissouri.com/17633
-90.65332,38.760121999999996,31768,GAS STATION,998 KNAUST,COTTLEVILLE,MO,63304,(636)922-9393,N,Y,Y,Y,http://www.mcmissouri.com/31768
-90.491476,38.772582,1073,FREESTANDING,1160 S 5TH ST,ST. CHARLES,MO,63301,(636)946-6157,N,Y,Y,Y,http://www.mcmissouri.com/1073
-90.677245,38.713464,18757,GAS STATION,5950 S HWY 94,WELDON SPRING,MO,63304,(636)300-8127,Y,Y,Y,Y,http://www.mcmissouri.com/18757
-90.581787,38.773042,10405,FREESTANDING,905 JUNGERMANN RD,ST. PETERS,MO,63376,(636)441-0661,Y,Y,Y,Y,http://www.mcmissouri.com/10405
-90.634437,38.739573,20374,FREESTANDING,6251 MID RIVERS MALL DR,ST. PETERS,MO,63304,(636)928-6565,N,Y,Y,Y,http://www.mcmissouri.com/20374
-90.69966600000001,38.721028999999994,32771,FREESTANDING,4001 CRUSHER DRIVE,O'FALLON,MO,63368,(636)329-1551,N,Y,Y,Y,http://www.mcmissouri.com/32771
-89.89093100000001,39.279475,6107,FREESTANDING,733 W. MAIN,CARLINVILLE,IL,62626-1259,(217)854-4481,Y,Y,Y,Y,http://www.mcillinois.com/6107
-89.12487,38.526405,2380,FREESTANDING,810 E BROADWAY,CENTRALIA,IL,62801-3327,(618)532-6511,Y,Y,Y,Y,http://www.mcillinois.com/2380
-89.640254,39.714479,13877,FREESTANDING,TORONTO ROAD,SPRINGFIELD,IL,62703,(217)585-1351,N,Y,Y,Y,http://www.mcillinois.com/13877
-89.37208299999999,38.627457,8058,FREESTANDING,18010 WILLIAM RD.,CARLYLE,IL,62231,(618)594-4474,N,Y,Y,Y,http://www.mcillinois.com/8058
-88.9652,38.625296999999996,4402,FREESTANDING,RTE 50 W.,SALEM,IL,62881,(618)548-2513,N,Y,Y,Y,http://www.mcillinois.com/4402
-89.703962,39.678442,22911,FREESTANDING,490 N MAIN ST,CHATHAM,IL,62629,(217)483-7159,N,Y,Y,Y,http://www.mcillinois.com/22911
-89.15894300000001,38.532098,13641,FREESTANDING,1485 W BROADWAY,CENTRALIA,IL,62801,(618)532-2222,Y,Y,Y,Y,http://www.mcillinois.com/13641
-89.639583,39.744931,33078,WAL*MART,1100 LEJUNE DRIVE(WM#3602),SPRINGFIELD,IL,62702,(217)585-1248,N,N,Y,N,http://www.mcillinois.com/33078
-89.645736,39.756209999999996,11606,FREESTANDING,3250 S 6TH ST,SPRINGFIELD,IL,62701,(217)529-3320,Y,Y,Y,Y,http://www.mcillinois.com/11606
-90.390918,38.73349,22735,FREESTANDING,10805 SAINT CHARLES ROCK RD,ST. ANN,MO,63074,(314)739-4000,N,Y,Y,Y,http://www.mcmissouri.com/22735
-90.045836,38.613164000000005,10673,FREESTANDING,I 64 & RT 157,CASEYVILLE,IL,62232,(618)397-8903,Y,Y,Y,Y,http://www.mcillinois.com/10673
-90.128191,38.616074,25194,FREESTANDING,588 NORTH 24TH STREET,EAST ST. LOUIS,IL,62205,(618)874-6237,N,Y,Y,Y,http://www.mcillinois.com/25194
-91.181612,39.332236,8133,GAS STATION,BUSS HWY 61 & CHAMP CLARK,BOWLING GREEN,MO,63334,(573)324-6181,N,Y,Y,Y,http://www.mcmissouri.com/8133
-90.195277,38.636998,7654,FREESTANDING,1119 N TUCKER,ST. LOUIS,MO,63101,(314)241-4402,N,Y,Y,Y,http://www.mcmissouri.com/7654
-90.456924,38.714172,2216,FREESTANDING,12680 DORSETT ROAD,MARYLAND HEIGHTS,MO,63043-2130,(314)878-1188,N,Y,Y,Y,http://www.mcmissouri.com/2216
-90.250699,38.676173,1055,FREESTANDING,4979 NATURAL BRIDGE RD,ST. LOUIS,MO,63115,(314)381-1328,N,Y,Y,Y,http://www.mcmissouri.com/1055
-90.221972,38.612495,13870,FREESTANDING,1919 S JEFFERSON,ST. LOUIS,MO,63104,(314)771-2575,N,Y,Y,Y,http://www.mcmissouri.com/13870
-90.243767,38.639053000000004,3386,FREESTANDING,4006 LINDELL BLVD (WEST END),ST. LOUIS,MO,63108,(314)534-3276,N,Y,Y,Y,http://www.mcmissouri.com/3386
-91.042519,38.829522,27144,GAS STATION,647 W N SERVICE RD (STO SATELLITE),WRIGHT CITY,MO,63390,(636)745-8207,N,Y,Y,Y,http://www.mcmissouri.com/27144
-90.952393,38.814801,32176,GAS STATION,3160 S SERVICE ROAD E,FORISTELL,MO,63348,(636)673-1511,N,Y,Y,Y,http://www.mcmissouri.com/32176
-90.287483,38.624458000000004,3430,FREESTANDING,1420 HAMPTON AVENUE,ST. LOUIS,MO,63139,(314)781-8032,Y,Y,Y,Y,http://www.mcmissouri.com/3430
-90.293806,38.592967,11869,FREESTANDING,4200 HAMPTON AVE,ST. LOUIS,MO,63139,(314)352-1869,N,Y,Y,Y,http://www.mcmissouri.com/11869
-90.276009,38.586227,1531,FREESTANDING,4620 SOUTH KINGSHIGHWAY,ST. LOUIS,MO,63109,(314)481-6715,N,Y,Y,Y,http://www.mcmissouri.com/1531
-90.347048,38.673931,670,FREESTANDING,8127 OLIVE STREET ROAD,UNIVERSITY CITY,MO,63130-2024,(314)994-1435,N,Y,Y,Y,http://www.mcmissouri.com/670
-90.177504,38.562944,566,FREESTANDING,1110 CAMP JACKSON RD,CAHOKIA,IL,62206-2230,(618)337-9150,N,Y,Y,Y,http://www.mcillinois.com/566
-90.233327,38.575406,10360,FREESTANDING,4420 SOUTH BROADWAY,ST. LOUIS,MO,63111,(314)752-3339,N,Y,Y,Y,http://www.mcmissouri.com/10360
-89.984309,38.542084,10677,FREESTANDING,2605 NORTH ILLINOIS,SWANSEA,IL,62221,(618)277-0379,N,Y,Y,Y,http://www.mcillinois.com/10677
-90.023392,38.540225,396,FREESTANDING,4422 W MAIN ST,BELLEVILLE,IL,62223-5505,(618)233-5786,Y,Y,Y,Y,http://www.mcillinois.com/396
-89.949066,38.517544,5200,FREESTANDING,906 CARLYLE AVE,BELLEVILLE,IL,62221,(618)277-7897,Y,Y,Y,Y,http://www.mcillinois.com/5200
-89.794093,38.496947999999996,22409,FREESTANDING,721 N JEFFERSON,MASCOUTAH,IL,62258,(618)566-8050,N,Y,Y,Y,http://www.mcillinois.com/22409
-90.051891,38.544727,11198,FREESTANDING,7301 WESTFIELD PLZ,BELLEVILLE,IL,62222,(618)233-9696,N,Y,Y,Y,http://www.mcillinois.com/11198
-90.335463,38.626688,23523,FREESTANDING,1595 S HANLEY,BRENTWOOD,MO,63144,(314)781-1913,N,Y,Y,Y,http://www.mcmissouri.com/23523
-90.326126,38.602016,4577,FREESTANDING,3635 BIG BEND BLVD,WEBSTER GROVES,MO,63143,(314)644-5633,Y,Y,Y,Y,http://www.mcmissouri.com/4577
-90.29252199999999,38.565636,577,FREESTANDING,7241 GRAVOIS AVENUE,ST. LOUIS,MO,63116,(314)351-0807,N,Y,Y,Y,http://www.mcmissouri.com/577
-90.31905,38.58311,11186,FREESTANDING,7259 WATSON RD,SHREWSBURY,MO,63119,(314)832-1869,N,Y,Y,Y,http://www.mcmissouri.com/11186
-90.287693,38.54598,6670,FREESTANDING,4011 BAYLESS AVE,ST. LOUIS,MO,63125,(314)544-5151,N,Y,Y,Y,http://www.mcmissouri.com/6670
-89.982147,38.502964,2114,FREESTANDING,125 SOUTH BELT EAST,BELLEVILLE,IL,62220,(618)235-6226,N,Y,Y,Y,http://www.mcillinois.com/2114
-90.338371,38.591175,2875,FREESTANDING,4 S OLD ORCHARD RD,WEBSTER GROVES,MO,63119-3203,(314)962-7329,N,Y,Y,Y,http://www.mcmissouri.com/2875
-90.21843199999999,38.446811,10655,FREESTANDING,300 COLUMBIA CENTER,COLUMBIA,IL,62236-9803,(618)281-4222,N,Y,Y,Y,http://www.mcillinois.com/10655
-90.299551,38.496202000000004,17948,FREESTANDING,3282 TELEGRAPH RD.,ST. LOUIS,MO,63125,(314)487-1075,Y,Y,Y,Y,http://www.mcmissouri.com/17948
-90.305475,38.471569,10476,FREESTANDING,5537 TELEGRAPH RD,ST. LOUIS,MO,63129,(314)892-1310,Y,Y,Y,Y,http://www.mcmissouri.com/10476
-89.914908,38.437342,16605,FREESTANDING,708 N STATE STREET,FREEBURG,IL,62243,(618)539-9712,N,Y,Y,Y,http://www.mcillinois.com/16605
-89.371749,38.385696,10541,FREESTANDING,HWY 127 & I-64,NASHVILLE,IL,62263-0267,(618)478-5349,N,Y,Y,Y,http://www.mcillinois.com/10541
-89.396585,38.080451000000004,15822,FREESTANDING,10 W WATER ST,PINCKNEYVILLE,IL,62274,(618)357-3756,N,Y,Y,Y,http://www.mcillinois.com/15822
-90.150143,38.349934000000005,6063,FREESTANDING,736 N. MARKET,WATERLOO,IL,62298-1014,(618)939-3121,Y,Y,Y,Y,http://www.mcillinois.com/6063
-89.70304,38.138898,5495,FREESTANDING,IL RTE 4 SPARTA SQUARE,SPARTA,IL,62286,(618)443-5832,N,Y,Y,Y,http://www.mcillinois.com/5495
-89.993409,38.19895,26635,FREESTANDING,1422 S MAIN,RED BUD,IL,62278,(618)282-1717,N,Y,Y,Y,http://www.mcillinois.com/26635
-90.404482,38.287601,10570,FREESTANDING,1701 HIGHWAY Z,PEVELY,MO,63070-1314,(636)475-3477,N,Y,Y,Y,http://www.mcmissouri.com/10570
-90.049355,37.967709,5158,FREESTANDING,706 STE GENEVIEWE DRIVE,SAINTE GENEVIEVE,MO,63670,(573)883-2271,Y,Y,Y,Y,http://www.mcmissouri.com/5158
-90.388094,38.215272,25911,FREESTANDING,515 S TRUMAN,FESTUS,MO,63028,(636)931-2797,N,Y,Y,Y,http://www.mcmissouri.com/25911
-90.40387,38.211428999999995,7485,FREESTANDING,1150 GANNON DR,FESTUS,MO,63028,(636)937-3083,Y,Y,Y,Y,http://www.mcmissouri.com/7485
-89.804888,37.926511,12401,FREESTANDING,2208 STATE ST,CHESTER,IL,62233,(618)826-2895,Y,Y,Y,Y,http://www.mcillinois.com/12401
-88.956147,38.314129,11714,FREESTANDING,102 POTOMAC,MOUNT VERNON,IL,62864,(618)242-7371,Y,Y,Y,Y,http://www.mcillinois.com/11714
-88.926468,38.315523,2077,FREESTANDING,2806 BROADWAY,MOUNT VERNON,IL,62864-2301,(618)242-7802,N,Y,Y,Y,http://www.mcillinois.com/2077
-89.24356999999999,37.729603999999995,1537,FREESTANDING,2102 W MAIN ST,CARBONDALE,IL,62901-2001,(618)457-4828,Y,Y,Y,Y,http://www.mcillinois.com/1537
-89.23664000000001,37.999004,25870,FREESTANDING,825 S WASHINGTON ST,DU QUOIN,IL,62832,(618)542-4511,N,Y,Y,Y,http://www.mcillinois.com/25870
-89.33506,37.764613,16339,FREESTANDING,1020 WALNUT ST,MURPHYSBORO,IL,62966,(618)687-1265,N,Y,Y,Y,http://www.mcillinois.com/16339
-90.315803,37.559803,31291,FREESTANDING,1007 W MAIN STREET,FREDRICKTOWN,MO,63645,(573)783-2100,N,Y,Y,Y,http://www.mcmissouri.com/31291
-89.32517299999999,37.788783,5816,FREESTANDING,550 E INDUSTRIAL PARK RD #14 RT 13 & 1,MURPHYSBORO,IL,62966-9306,(618)687-1171,Y,Y,Y,Y,http://www.mcillinois.com/5816
-90.446696,37.770447999999995,31302,FREESTANDING,1700 W COLUMBIA ST,FARMINGTON,MO,63640,(573)756-2910,N,Y,Y,Y,http://www.mcmissouri.com/31302
-90.511481,37.883235,7096,FREESTANDING,411 N STATE STREET,DESLOGE,MO,63628,(573)431-1900,N,Y,Y,Y,http://www.mcmissouri.com/7096
-89.89166999999999,37.71162,5288,FREESTANDING,1302 S PERRYVILLE BLVD,PERRYVILLE,MO,63775,(573)547-1650,N,Y,Y,Y,http://www.mcmissouri.com/5288
-90.422333,37.788289,6356,FREESTANDING,207 W KARSCH BLVD,FARMINGTON,MO,63640-2104,(573)756-8919,Y,Y,Y,Y,http://www.mcmissouri.com/6356
-90.382858,38.486092,5779,FREESTANDING,13250 TESSON FERRY RD,ST. LOUIS,MO,63128,(314)843-7112,N,Y,Y,Y,http://www.mcmissouri.com/5779
-90.333435,38.500947,27040,FREESTANDING,4407 LEMAY FERRY RD,MEHLVILLE,MO,63129,(314)892-0550,N,Y,Y,Y,http://www.mcmissouri.com/27040
-90.346413,38.521984,3561,FREESTANDING,5904 SOUTH LINDBERGH BLVD.,ST. LOUIS,MO,63123,(314)487-3548,Y,Y,Y,Y,http://www.mcmissouri.com/3561
-90.390973,38.418341,17931,FREESTANDING,2005 RICHARDSON ROAD,ARNOLD,MO,63010,(636)296-6487,Y,Y,Y,Y,http://www.mcmissouri.com/17931
-90.393754,38.55704,71,FREESTANDING,9915 WATSON RD,CRESTWOOD,MO,63126,(314)965-0815,N,Y,Y,Y,http://www.mcmissouri.com/71
-90.375929,38.444969,4717,FREESTANDING,130 ARNOLD CROSS ROADS,ARNOLD,MO,63010,(636)296-8841,N,Y,Y,Y,http://www.mcmissouri.com/4717
-90.376858,38.405725,19157,GAS STATION,3996 JEFFCO BLVD,ARNOLD,MO,63010,(636)464-4312,N,Y,Y,Y,http://www.mcmissouri.com/19157
-88.910872,38.155516,30889,TRAVEL CNTR,202 NORTH AVENUE,INA,IL,62846,(618)437-5317,N,Y,Y,N,http://www.mcillinois.com/30889
-88.95139499999999,37.896837,5754,FREESTANDING,K-MART PLAZA #2 HWY 149 W,WEST FRANKFORT,IL,62896,(618)937-4900,Y,Y,Y,Y,http://www.mcillinois.com/5754
-88.937733,37.998021,6842,FREESTANDING,110 N CENTRAL STREET,WEST CITY,IL,62812,(618)439-6633,N,Y,Y,Y,http://www.mcillinois.com/6842
-90.58325,38.41267,12187,FREESTANDING,4699 HWY W,BYRNES MILL,MO,63051,(636)671-1414,Y,Y,Y,Y,http://www.mcmissouri.com/12187
-90.486494,38.489708,23391,FREESTANDING,100 OLD SUGAR CREEK ROAD,FENTON,MO,63026,(636)343-4605,N,Y,Y,Y,http://www.mcmissouri.com/23391
-90.576295,38.141996,6412,FREESTANDING,2020 ROCK RD,DE SOTO,MO,63020,(636)337-7845,Y,Y,Y,Y,http://www.mcmissouri.com/6412
-90.55802800000001,38.248089,22810,FREESTANDING,10229 STATE RTE 21,HILLSBORO,MO,63050,(636)797-5977,N,Y,Y,Y,http://www.mcmissouri.com/22810
-89.97632,37.30567,24048,GAS STATION,315 PRESNELL,MARBLE HILL,MO,63764,(573)238-4747,N,Y,Y,Y,http://www.mcmissouri.com/24048
-90.49435,38.537458,6595,FREESTANDING,2109 SMIZER STATION RD,PEERLESS PARK,MO,63088,(636)225-5665,Y,Y,Y,Y,http://www.mcmissouri.com/6595
-90.47071700000001,38.540523,23002,FREESTANDING,1867 BOWLES AVE,FENTON,MO,63026,(636)305-0570,N,Y,Y,Y,http://www.mcmissouri.com/23002
-90.45010400000001,38.51571,24652,FREESTANDING,501 OLD SMIZER MILL RD,FENTON,MO,63026,(636)343-3713,N,Y,Y,Y,http://www.mcmissouri.com/24652
-92.133267,39.218371000000005,17543,FREESTANDING,500 E HWY 22,CENTRALIA,MO,65240,(573)682-2683,Y,Y,Y,Y,http://www.mcmissouri.com/17543
-92.433379,39.436003,5175,FREESTANDING,1501 N MORLEY,MOBERLY,MO,65270-3634,(660)263-8820,N,Y,Y,Y,http://www.mcmissouri.com/5175
-91.458733,38.901852000000005,20706,FREESTANDING,425 BOONESLICK RD,NEW FLORENCE,MO,63363,(573)835-2625,N,Y,Y,Y,http://www.mcmissouri.com/20706
-92.420455,39.447546,16681,WAL*MART,1301 HWY 24 E (W*M #40),MOBERLY,MO,65270,(660)263-2198,N,N,Y,Y,http://www.mcmissouri.com/16681
-91.889838,39.14745,32896,FREESTANDING,2783 S CLARK,MEXICO,MO,65265,(573)581-3070,N,Y,Y,Y,http://www.mcmissouri.com/32896
-91.94363100000001,38.941294,10540,FREESTANDING,I 70 & HWY 54,KINGDOM CITY,MO,65262-0150,(573)642-3111,Y,Y,Y,Y,http://www.mcmissouri.com/10540
-91.13900100000001,38.823141,7047,FREESTANDING,1003 NO HWY 47,WARRENTON,MO,63383-1369,(636)456-3099,N,Y,Y,Y,http://www.mcmissouri.com/7047
-88.490314,38.679365000000004,12097,FREESTANDING,US HWY 50,FLORA,IL,62839,(618)662-5555,N,Y,Y,Y,http://www.mcillinois.com/12097
-89.90391,37.105002,24756,GAS STATION,MO RTE 25/91 (STO),ADVANCE,MO,63730,(573)722-3500,N,Y,Y,Y,http://www.mcmissouri.com/24756
-90.567013,38.643544,7678,FREESTANDING,1701 CLARKSON SQ,CHESTERFIELD,MO,63017-4978,(636)537-1183,N,Y,Y,Y,http://www.mcmissouri.com/7678
-90.58618299999999,38.59284,34125,FREESTANDING,15901 MANCHESTER ROAD,ELLISVILLE,MO,63011,(636)686-7198,N,Y,Y,Y,
-90.516479,38.626068,5064,FREESTANDING,101 LAMP & LANTERN VILLAGE,CHESTERFIELD,MO,63017,(636)391-1772,N,Y,Y,Y,http://www.mcmissouri.com/5064
-90.43854499999999,38.602058,1209,FREESTANDING,12120 MANCHESTER ROAD,DES PERES,MO,63131-4309,(314)966-2917,Y,Y,Y,Y,http://www.mcmissouri.com/1209
-90.49229100000001,38.594661,7733,FREESTANDING,14026 MANCHESTER ROAD,MANCHESTER,MO,63011,(636)256-0027,Y,Y,Y,Y,http://www.mcmissouri.com/7733
